"id","longitude","latitude","lat","long","address","neighborhood","city","metro_area","subregion","region","postal"
455,106.975420129435,-6.25136267890368,-6.25136267890368,106.975420129435,"Rumah Bu V.S, Jalan Zamrud 5 23, Bekasi Selatan, Jawa Barat, 17148, IDN","Pekayon Jaya","Bekasi Selatan","Kota Bekasi","Kota Bekasi","Jawa Barat","17148"
580,106.97774393719,-6.26252663162299,-6.26252663162299,106.97774393719,"Maha, Jalan Pakis 7, Bekasi Selatan, Jawa Barat, 17148, IDN","Pekayon Jaya","Bekasi Selatan","Kota Bekasi","Kota Bekasi","Jawa Barat","17148"
611,106.976859912283,-6.2554961773518,-6.2554961773518,106.976859912283,"Jalan Mahoni Utara 204, Bekasi Selatan, Jawa Barat, 17148, IDN","Pekayon Jaya","Bekasi Selatan","Kota Bekasi","Kota Bekasi","Jawa Barat","17148"
618,106.989148683528,-6.26075570377164,-6.26075570377164,106.989148683528,"Jalan Caliandra, Bekasi Selatan, Jawa Barat, 17148, IDN","Pekayon Jaya","Bekasi Selatan","Kota Bekasi","Kota Bekasi","Jawa Barat","17148"
715,106.976309493668,-6.25887049559598,-6.25887049559598,106.976309493668,"Jalan Mahoni 3, Bekasi Selatan, Jawa Barat, 17148, IDN","Pekayon Jaya","Bekasi Selatan","Kota Bekasi","Kota Bekasi","Jawa Barat","17148"
725,106.990497399064,-6.25838656687564,-6.25838656687564,106.990497399064,"Ud Sukses Motor Resmi, Jalan Mimosa 2 14, Bekasi Selatan, Jawa Barat, 17148, IDN","Pekayon Jaya","Bekasi Selatan","Kota Bekasi","Kota Bekasi","Jawa Barat","17148"
729,106.975734282785,-6.26282986075305,-6.26282986075305,106.975734282785,"Nanda Makeup Studio, Jalan Pulo Sirih Timur 8 102, Bekasi Selatan, Jawa Barat, 17148, IDN","Pekayon Jaya","Bekasi Selatan","Kota Bekasi","Kota Bekasi","Jawa Barat","17148"
98,107.009416047099,-6.28191668662831,-6.28191668662831,107.009416047099,"Rumah Ceria, Jalan Narogong Ceria 9 8, Rawalumbu, Jawa Barat, 17115, IDN","Pengasinan","Rawalumbu","Kota Bekasi","Kota Bekasi","Jawa Barat","17115"
115,107.015661574929,-6.26263434723515,-6.26263434723515,107.015661574929,"1, Rawalumbu, Jawa Barat, 17115, IDN","Pengasinan","Rawalumbu","Kota Bekasi","Kota Bekasi","Jawa Barat","17115"
356,107.006295207327,-6.26155116631601,-6.26155116631601,107.006295207327,"Jalan Kintamani 1 96, Rawalumbu, Jawa Barat, 17115, IDN","Pengasinan","Rawalumbu","Kota Bekasi","Kota Bekasi","Jawa Barat","17115"
415,107.008121905175,-6.27562385896398,-6.27562385896398,107.008121905175,"Jalan Narogong Indah 2, Rawalumbu, Jawa Barat, 17115, IDN","Pengasinan","Rawalumbu","Kota Bekasi","Kota Bekasi","Jawa Barat","17115"
477,107.007327664593,-6.26095521415532,-6.26095521415532,107.007327664593,"Salsa Frozen Food, Jalan Pantai Sanur 1 48, Rawalumbu, Jawa Barat, 17115, IDN","Pengasinan","Rawalumbu","Kota Bekasi","Kota Bekasi","Jawa Barat","17115"
498,107.010447057765,-6.27882367240448,-6.27882367240448,107.010447057765,"Jalan Horison 2 2, Rawalumbu, Jawa Barat, 17115, IDN","Pengasinan","Rawalumbu","Kota Bekasi","Kota Bekasi","Jawa Barat","17115"
502,107.011675904535,-6.27820807886022,-6.27820807886022,107.011675904535,"Nurma Kitchen, Jalan Horison 5 9, Rawalumbu, Jawa Barat, 17115, IDN","Pengasinan","Rawalumbu","Kota Bekasi","Kota Bekasi","Jawa Barat","17115"
579,107.012910171273,-6.26508825149032,-6.26508825149032,107.012910171273,"Jalan Cemara 4 8, Rawalumbu, Jawa Barat, 17115, IDN","Pengasinan","Rawalumbu","Kota Bekasi","Kota Bekasi","Jawa Barat","17115"
706,107.005601680854,-6.26185955453085,-6.26185955453085,107.005601680854,"Dapur Kemayangan, Jalan Kintamani 2 130, Rawalumbu, Jawa Barat, 17115, IDN","Pengasinan","Rawalumbu","Kota Bekasi","Kota Bekasi","Jawa Barat","17115"
64,107.010376956976,-6.20762574338463,-6.20762574338463,107.010376956976,"Jalan Villa Mas Indah 3, Villa Mas Indah, Bekasi Utara, Jawa Barat, 17122, IDN","Perwira","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17122"
173,107.00931553781,-6.21280116804906,-6.21280116804906,107.00931553781,"Jalan Batu Pirus, Bekasi Utara, Jawa Barat, 17122, IDN","Perwira","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17122"
244,107.014192030566,-6.20248670642834,-6.20248670642834,107.014192030566,"Gang Perwira 6, Bekasi Utara, Jawa Barat, 17122, IDN","Perwira","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17122"
497,107.003407714302,-6.20702366644098,-6.20702366644098,107.003407714302,"Samping Bonggol, Jalan Perwira Jaya, Bekasi Utara, Jawa Barat, 17122, IDN","Perwira","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17122"
731,107.008354437806,-6.20806816064164,-6.20806816064164,107.008354437806,"Bisma Ganteng Corp, Jalan Mawar 2 59, Bekasi Utara, Jawa Barat, 17122, IDN","Perwira","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17122"
427,107.041409669696,-6.20565016686926,-6.20565016686926,107.041409669696,"Jalan Raya Pisangan 40, Tambun Utara, Jawa Barat, 17510, IDN","Satriajaya","Tambun Utara","Kota Bekasi","Bekasi","Jawa Barat","17510"
664,107.039613920852,-6.20502239421123,-6.20502239421123,107.039613920852,"Satriajaya, Tambun Utara, Jawa Barat, IDN","Satriajaya","Tambun Utara","Kota Bekasi","Bekasi","Jawa Barat",""
775,107.042369965983,-6.20519703512349,-6.20519703512349,107.042369965983,"Service Hp Terdekat, Jalan Raya Pisangan 86, Tambun Utara, Jawa Barat, 17510, IDN","Satriajaya","Tambun Utara","Kota Bekasi","Bekasi","Jawa Barat","17510"
353,107.043198830169,-6.19535457479809,-6.19535457479809,107.043198830169,"Satriamekar, Tambun Utara, Jawa Barat, IDN","Satriamekar","Tambun Utara","Kota Bekasi","Bekasi","Jawa Barat",""
637,107.042482411205,-6.19588677504163,-6.19588677504163,107.042482411205,"Satriamekar, Tambun Utara, Jawa Barat, IDN","Satriamekar","Tambun Utara","Kota Bekasi","Bekasi","Jawa Barat",""
76,106.991245213136,-6.26333251428896,-6.26333251428896,106.991245213136,"Jalan Yasmin 3, Rawalumbu, Jawa Barat, 17114, IDN","Sepanjang Jaya","Rawalumbu","Kota Bekasi","Kota Bekasi","Jawa Barat","17114"
219,106.992215361655,-6.26710823859919,-6.26710823859919,106.992215361655,"Jalan Aralia 4 11, Rawalumbu, Jawa Barat, 17114, IDN","Sepanjang Jaya","Rawalumbu","Kota Bekasi","Kota Bekasi","Jawa Barat","17114"
304,106.99602975393,-6.26359698107317,-6.26359698107317,106.99602975393,"Jalan Bina Marga, Rawalumbu, Jawa Barat, 17114, IDN","Sepanjang Jaya","Rawalumbu","Kota Bekasi","Kota Bekasi","Jawa Barat","17114"
474,106.994236431996,-6.26020315934809,-6.26020315934809,106.994236431996,"Jalan Siliwangi, Rawalumbu, Jawa Barat, 17114, IDN","Sepanjang Jaya","Rawalumbu","Kota Bekasi","Kota Bekasi","Jawa Barat","17114"
516,107.000284136061,-6.26027601266885,-6.26027601266885,107.000284136061,"17114, Rawalumbu, Jawa Barat, IDN","Sepanjang Jaya","Rawalumbu","Kota Bekasi","Kota Bekasi","Jawa Barat","17114"
534,106.995869362449,-6.27020609614967,-6.27020609614967,106.995869362449,"Jalan Surya 1, Rawalumbu, Jawa Barat, 17114, IDN","Sepanjang Jaya","Rawalumbu","Kota Bekasi","Kota Bekasi","Jawa Barat","17114"
641,106.995295118021,-6.27040856555821,-6.27040856555821,106.995295118021,"Love N Life Beauty House, Jalan Surya Raya, Rawalumbu, Jawa Barat, 17114, IDN","Sepanjang Jaya","Rawalumbu","Kota Bekasi","Kota Bekasi","Jawa Barat","17114"
663,107.00055524787,-6.2623220620365,-6.2623220620365,107.00055524787,"Jalan Kinan, Rawalumbu, Jawa Barat, 17114, IDN","Sepanjang Jaya","Rawalumbu","Kota Bekasi","Kota Bekasi","Jawa Barat","17114"
686,106.998447632358,-6.26274076379521,-6.26274076379521,106.998447632358,"Bubur Ayam Wong Cirebon, Jalan Bambu Kuning, Rawalumbu, Jawa Barat, 17114, IDN","Sepanjang Jaya","Rawalumbu","Kota Bekasi","Kota Bekasi","Jawa Barat","17114"
185,107.039997440387,-6.26758776864878,-6.26758776864878,107.039997440387,"Water Toren, Tambun Selatan, Jawa Barat, IDN","Setiadarma","Tambun Selatan","Kota Bekasi","Bekasi","Jawa Barat",""
20,107.037395585723,-6.24779759627903,-6.24779759627903,107.037395585723,"Jalan Flamboyan Raya, Tambun Selatan, Jawa Barat, 17510, IDN","Setiamekar","Tambun Selatan","Kota Bekasi","Bekasi","Jawa Barat","17510"
63,107.04215681731,-6.25623023749962,-6.25623023749962,107.04215681731,"Wisma Bppt Bulog Tambun, Jalan Setia Mekar, Tambun Selatan, Jawa Barat, 17510, IDN","Setiamekar","Tambun Selatan","Kota Bekasi","Bekasi","Jawa Barat","17510"
269,107.043552240395,-6.18187947292711,-6.18187947292711,107.043552240395,"Jalan Turi, Tambun Utara, Jawa Barat, 17510, IDN","Sriamur","Tambun Utara","Kota Bekasi","Bekasi","Jawa Barat","17510"
87,107.019917863425,-6.20246875606892,-6.20246875606892,107.019917863425,"Rumah Sayur Dan Tune Up Mobil, Jalan Asahan 2 12, Bekasi Utara, Jawa Barat, 17121, IDN","Teluk Pucung","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17121"
116,107.031019417462,-6.21338957192761,-6.21338957192761,107.031019417462,"Jual Motor, Jalan Perjuangan, Bekasi Utara, Jawa Barat, 17121, IDN","Teluk Pucung","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17121"
202,107.029202405617,-6.20248198044145,-6.20248198044145,107.029202405617,"Warung Mak Liwang, Jalan Beringin Putih Raya 13, Bekasi Utara, Jawa Barat, 17121, IDN","Teluk Pucung","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17121"
225,107.029729147951,-6.20876572774811,-6.20876572774811,107.029729147951,"Jalan Apel Merah 5, Bekasi Utara, Jawa Barat, 17121, IDN","Teluk Pucung","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17121"
243,107.031176647913,-6.22174629215723,-6.22174629215723,107.031176647913,"Konter Pulsa, Jalan Perjuangan, Bekasi Utara, Jawa Barat, 17121, IDN","Teluk Pucung","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17121"
292,107.020744882996,-6.20382629422617,-6.20382629422617,107.020744882996,"Toko Delvi, Jalan Poso 7, Bekasi Utara, Jawa Barat, 17121, IDN","Teluk Pucung","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17121"
316,107.027799157711,-6.20609939476542,-6.20609939476542,107.027799157711,"Rumah Bowo - Lenz Cookies, Jalan Cempedak 4B 6, Bekasi Utara, Jawa Barat, 17121, IDN","Teluk Pucung","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17121"
332,107.023168712855,-6.21838618658229,-6.21838618658229,107.023168712855,"Aida Craft, Jalan Jeruk 6 21, Bekasi Utara, Jawa Barat, 17121, IDN","Teluk Pucung","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17121"
340,107.027588785778,-6.20426659598655,-6.20426659598655,107.027588785778,"Jalan Hibrida Raya 4 7, Bekasi Utara, Jawa Barat, 17121, IDN","Teluk Pucung","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17121"
386,107.024703998636,-6.2025815535859,-6.2025815535859,107.024703998636,"Qq House, Jalan Gotong Royong 42, Bekasi Utara, Jawa Barat, 17121, IDN","Teluk Pucung","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17121"
389,107.030915220849,-6.2017069318737,-6.2017069318737,107.030915220849,"Rumah Adib, Jalan Cempaka 10 149, Bekasi Utara, Jawa Barat, 17121, IDN","Teluk Pucung","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17121"
392,107.02390482359,-6.20017046036368,-6.20017046036368,107.02390482359,"Warung Vip 36, Jalan Nusantara Raya 15, Bekasi Utara, Jawa Barat, 17121, IDN","Teluk Pucung","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17121"
446,107.030657934705,-6.20708630716692,-6.20708630716692,107.030657934705,"Alim Cell, Jalan Gandaria Timur 6 23A, Bekasi Utara, Jawa Barat, 17121, IDN","Teluk Pucung","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17121"
538,107.032360301264,-6.20693388335094,-6.20693388335094,107.032360301264,"Jalan Perjuangan, Bekasi Utara, Jawa Barat, 17121, IDN","Teluk Pucung","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17121"
606,107.01920243643,-6.20560512179238,-6.20560512179238,107.01920243643,"Jalan Sumatera, Bekasi Utara, Jawa Barat, 17121, IDN","Teluk Pucung","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17121"
608,107.024122870136,-6.20138191605411,-6.20138191605411,107.024122870136,"Jasa Jahit Murah Dan Tempat Kursus Jahit, Jalan Gotong Royong 7, Bekasi Utara, Jawa Barat, 17121, IDN","Teluk Pucung","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17121"
613,107.027999336432,-6.20565170560359,-6.20565170560359,107.027999336432,"Leny Ulfiyani Agen Bioglas Bekasi, Jalan Cempedak 43163, Bekasi Utara, Jawa Barat, 17121, IDN","Teluk Pucung","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17121"
709,107.023975899393,-6.20192850554578,-6.20192850554578,107.023975899393,"Jalan Gotong Royong, Bekasi Utara, Jawa Barat, 17121, IDN","Teluk Pucung","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17121"
753,107.027129988641,-6.2055896407084,-6.2055896407084,107.027129988641,"Jalan Cempedak 1, Bekasi Utara, Jawa Barat, 17121, IDN","Teluk Pucung","Bekasi Utara","Kota Bekasi","Kota Bekasi","Jawa Barat","17121"
